Store_ID,Brand,Month,Menu_Category,Sales,Transactions
1036,Coastal Catch,2023-09-01,Add-ons,19090,1575
1036,Coastal Catch,2023-10-01,Entrees,26694,1902
1036,Coastal Catch,2023-10-01,Combos,37866,3056
1036,Coastal Catch,2023-10-01,Beverages,19600,1100
1036,Coastal Catch,2023-10-01,Add-ons,28463,1887
1036,Coastal Catch,2023-11-01,Entrees,27681,1583
1036,Coastal Catch,2023-11-01,Combos,29043,1587
1036,Coastal Catch,2023-11-01,Beverages,20130,1626
1036,Coastal Catch,2023-11-01,Add-ons,33211,2159
1036,Coastal Catch,2023-12-01,Entrees,8345,502
1036,Coastal Catch,2023-12-01,Combos,36651,2165
1036,Coastal Catch,2023-12-01,Beverages,36771,3125
1036,Coastal Catch,2023-12-01,Add-ons,8040,517
1036,Coastal Catch,2024-01-01,Entrees,17535,1378
1036,Coastal Catch,2024-01-01,Combos,17683,1071
1036,Coastal Catch,2024-01-01,Beverages,15295,1206
1036,Coastal Catch,2024-01-01,Add-ons,8685,718
1036,Coastal Catch,2024-02-01,Entrees,25912,1678
1036,Coastal Catch,2024-02-01,Combos,13439,997
1036,Coastal Catch,2024-02-01,Beverages,34102,1879
1036,Coastal Catch,2024-02-01,Add-ons,31452,2812
1036,Coastal Catch,2024-03-01,Entrees,31671,2603
1036,Coastal Catch,2024-03-01,Combos,18000,1220
1036,Coastal Catch,2024-03-01,Beverages,26208,1457
1036,Coastal Catch,2024-03-01,Add-ons,19569,999
1036,Coastal Catch,2024-04-01,Entrees,14253,1034
1036,Coastal Catch,2024-04-01,Combos,39682,2043
1036,Coastal Catch,2024-04-01,Beverages,27124,2039
1036,Coastal Catch,2024-04-01,Add-ons,14821,758
1036,Coastal Catch,2024-05-01,Entrees,39657,2593
1036,Coastal Catch,2024-05-01,Combos,25730,1592
1036,Coastal Catch,2024-05-01,Beverages,18186,1275
1036,Coastal Catch,2024-05-01,Add-ons,38792,2670
1036,Coastal Catch,2024-06-01,Entrees,20273,1228
1036,Coastal Catch,2024-06-01,Combos,23745,1344
1036,Coastal Catch,2024-06-01,Beverages,19765,1040
1036,Coastal Catch,2024-06-01,Add-ons,19774,1442
1036,Coastal Catch,2024-07-01,Entrees,30877,1684
1036,Coastal Catch,2024-07-01,Combos,17118,1286
1036,Coastal Catch,2024-07-01,Beverages,38026,2365
1036,Coastal Catch,2024-07-01,Add-ons,27140,1500
1036,Coastal Catch,2024-08-01,Entrees,19903,1294
1036,Coastal Catch,2024-08-01,Combos,26367,1890
1036,Coastal Catch,2024-08-01,Beverages,20090,1226
1036,Coastal Catch,2024-08-01,Add-ons,14406,878
1036,Coastal Catch,2024-09-01,Entrees,24783,1566
1036,Coastal Catch,2024-09-01,Combos,9713,582
1036,Coastal Catch,2024-09-01,Beverages,25975,2070
1036,Coastal Catch,2024-09-01,Add-ons,23859,1837
1036,Coastal Catch,2024-10-01,Entrees,20671,1095
1036,Coastal Catch,2024-10-01,Combos,33130,1731
1036,Coastal Catch,2024-10-01,Beverages,16286,1087
1036,Coastal Catch,2024-10-01,Add-ons,34307,3391
1036,Coastal Catch,2024-11-01,Entrees,15426,849
1036,Coastal Catch,2024-11-01,Combos,18342,1257
1036,Coastal Catch,2024-11-01,Beverages,36761,2223
1036,Coastal Catch,2024-11-01,Add-ons,8424,460
1036,Coastal Catch,2024-12-01,Entrees,22468,2157
1036,Coastal Catch,2024-12-01,Combos,12818,804
1036,Coastal Catch,2024-12-01,Beverages,19648,1687
1036,Coastal Catch,2024-12-01,Add-ons,10856,586
1037,Coastal Catch,2022-01-01,Entrees,36434,1868
1037,Coastal Catch,2022-01-01,Combos,30205,1559
1037,Coastal Catch,2022-01-01,Beverages,13861,1002
1037,Coastal Catch,2022-01-01,Add-ons,37419,1930
1037,Coastal Catch,2022-02-01,Entrees,38672,2811
1037,Coastal Catch,2022-02-01,Combos,33683,2786
1037,Coastal Catch,2022-02-01,Beverages,21199,1490
1037,Coastal Catch,2022-02-01,Add-ons,20340,1054
1037,Coastal Catch,2022-03-01,Entrees,21765,1300
1037,Coastal Catch,2022-03-01,Combos,17263,1033
1037,Coastal Catch,2022-03-01,Beverages,28275,2321
1037,Coastal Catch,2022-03-01,Add-ons,10741,723
1037,Coastal Catch,2022-04-01,Entrees,38562,3028
1037,Coastal Catch,2022-04-01,Combos,20187,1561
1037,Coastal Catch,2022-04-01,Beverages,32904,2897
1037,Coastal Catch,2022-04-01,Add-ons,15571,972
1037,Coastal Catch,2022-05-01,Entrees,20777,1167
1037,Coastal Catch,2022-05-01,Combos,29436,2264
1037,Coastal Catch,2022-05-01,Beverages,34941,1985
1037,Coastal Catch,2022-05-01,Add-ons,30506,1820
1037,Coastal Catch,2022-06-01,Entrees,33341,2389
1037,Coastal Catch,2022-06-01,Combos,18112,950
1037,Coastal Catch,2022-06-01,Beverages,13769,735
1037,Coastal Catch,2022-06-01,Add-ons,24175,1782
1037,Coastal Catch,2022-07-01,Entrees,13399,681
1037,Coastal Catch,2022-07-01,Combos,29011,2387
1037,Coastal Catch,2022-07-01,Beverages,26825,1980
1037,Coastal Catch,2022-07-01,Add-ons,25395,1870
1037,Coastal Catch,2022-08-01,Entrees,12733,1149
1037,Coastal Catch,2022-08-01,Combos,26698,1751
1037,Coastal Catch,2022-08-01,Beverages,14918,1272
1037,Coastal Catch,2022-08-01,Add-ons,33542,1981
1037,Coastal Catch,2022-09-01,Entrees,12065,871
1037,Coastal Catch,2022-09-01,Combos,26442,2006
1037,Coastal Catch,2022-09-01,Beverages,35647,2310
1037,Coastal Catch,2022-09-01,Add-ons,29384,2239
1037,Coastal Catch,2022-10-01,Entrees,13971,1245
1037,Coastal Catch,2022-10-01,Combos,24347,1928
1037,Coastal Catch,2022-10-01,Beverages,33329,2987
1037,Coastal Catch,2022-10-01,Add-ons,20428,1518
1037,Coastal Catch,2022-11-01,Entrees,25116,1346
1037,Coastal Catch,2022-11-01,Combos,33294,2669
1037,Coastal Catch,2022-11-01,Beverages,27091,1436
1037,Coastal Catch,2022-11-01,Add-ons,38931,2362
1037,Coastal Catch,2022-12-01,Entrees,24384,2153
1037,Coastal Catch,2022-12-01,Combos,38847,3372
1037,Coastal Catch,2022-12-01,Beverages,35935,2146
1037,Coastal Catch,2022-12-01,Add-ons,29213,1920
1037,Coastal Catch,2023-01-01,Entrees,20671,1114
1037,Coastal Catch,2023-01-01,Combos,34456,3024
1037,Coastal Catch,2023-01-01,Beverages,14193,887
1037,Coastal Catch,2023-01-01,Add-ons,24864,1455
1037,Coastal Catch,2023-02-01,Entrees,23408,2094
1037,Coastal Catch,2023-02-01,Combos,10055,998
1037,Coastal Catch,2023-02-01,Beverages,17594,1653
1037,Coastal Catch,2023-02-01,Add-ons,8397,456
1037,Coastal Catch,2023-03-01,Entrees,10095,665
1037,Coastal Catch,2023-03-01,Combos,8947,718
1037,Coastal Catch,2023-03-01,Beverages,23653,1776
1037,Coastal Catch,2023-03-01,Add-ons,14178,1104
1037,Coastal Catch,2023-04-01,Entrees,22844,1704
1037,Coastal Catch,2023-04-01,Combos,36545,1889
1037,Coastal Catch,2023-04-01,Beverages,36577,2147
1037,Coastal Catch,2023-04-01,Add-ons,11092,615
1037,Coastal Catch,2023-05-01,Entrees,22065,2113
1037,Coastal Catch,2023-05-01,Combos,22657,1195
1037,Coastal Catch,2023-05-01,Beverages,12565,854
1037,Coastal Catch,2023-05-01,Add-ons,18037,1245
1037,Coastal Catch,2023-06-01,Entrees,36501,2367
1037,Coastal Catch,2023-06-01,Combos,22740,1158
1037,Coastal Catch,2023-06-01,Beverages,38666,2348
1037,Coastal Catch,2023-06-01,Add-ons,13194,823
1037,Coastal Catch,2023-07-01,Entrees,9769,526
1037,Coastal Catch,2023-07-01,Combos,15044,943
1037,Coastal Catch,2023-07-01,Beverages,14440,919
1037,Coastal Catch,2023-07-01,Add-ons,33112,2493
1037,Coastal Catch,2023-08-01,Entrees,28681,2582
1037,Coastal Catch,2023-08-01,Combos,19960,1187
1037,Coastal Catch,2023-08-01,Beverages,37811,2279
1037,Coastal Catch,2023-08-01,Add-ons,36317,2245
1037,Coastal Catch,2023-09-01,Entrees,18028,936
1037,Coastal Catch,2023-09-01,Combos,17642,1167
1037,Coastal Catch,2023-09-01,Beverages,16084,1252
1037,Coastal Catch,2023-09-01,Add-ons,32941,1908
1037,Coastal Catch,2023-10-01,Entrees,30583,2134
1037,Coastal Catch,2023-10-01,Combos,25750,1875
1037,Coastal Catch,2023-10-01,Beverages,22896,1340
1037,Coastal Catch,2023-10-01,Add-ons,39840,2924
1037,Coastal Catch,2023-11-01,Entrees,9913,711
1037,Coastal Catch,2023-11-01,Combos,13825,694
1037,Coastal Catch,2023-11-01,Beverages,39715,2465
1037,Coastal Catch,2023-11-01,Add-ons,39056,2761
1037,Coastal Catch,2023-12-01,Entrees,32672,3066
1037,Coastal Catch,2023-12-01,Combos,32423,1875
1037,Coastal Catch,2023-12-01,Beverages,39957,3626
1037,Coastal Catch,2023-12-01,Add-ons,36724,2295
1037,Coastal Catch,2024-01-01,Entrees,22965,1456
1037,Coastal Catch,2024-01-01,Combos,12999,1245
1037,Coastal Catch,2024-01-01,Beverages,28399,1548
1037,Coastal Catch,2024-01-01,Add-ons,38500,3549
1037,Coastal Catch,2024-02-01,Entrees,28544,1616
1037,Coastal Catch,2024-02-01,Combos,28400,1732
1037,Coastal Catch,2024-02-01,Beverages,12278,640
1037,Coastal Catch,2024-02-01,Add-ons,26039,2011
1037,Coastal Catch,2024-03-01,Entrees,24718,1683
1037,Coastal Catch,2024-03-01,Combos,8814,484
1037,Coastal Catch,2024-03-01,Beverages,19855,1617
1037,Coastal Catch,2024-03-01,Add-ons,13893,756
1037,Coastal Catch,2024-04-01,Entrees,32647,2071
1037,Coastal Catch,2024-04-01,Combos,8489,779
1037,Coastal Catch,2024-04-01,Beverages,22948,1156
1037,Coastal Catch,2024-04-01,Add-ons,23855,2100
1037,Coastal Catch,2024-05-01,Entrees,12833,1214
1037,Coastal Catch,2024-05-01,Combos,14445,1065
1037,Coastal Catch,2024-05-01,Beverages,35869,2579
1037,Coastal Catch,2024-05-01,Add-ons,16907,1684
1037,Coastal Catch,2024-06-01,Entrees,37006,2110
1037,Coastal Catch,2024-06-01,Combos,30769,2716
1037,Coastal Catch,2024-06-01,Beverages,14893,790
1037,Coastal Catch,2024-06-01,Add-ons,31231,2131
1037,Coastal Catch,2024-07-01,Entrees,29699,1776
1037,Coastal Catch,2024-07-01,Combos,17023,1318
1037,Coastal Catch,2024-07-01,Beverages,15549,898
1037,Coastal Catch,2024-07-01,Add-ons,25568,1380
1037,Coastal Catch,2024-08-01,Entrees,8955,853
1037,Coastal Catch,2024-08-01,Combos,27285,1711
1037,Coastal Catch,2024-08-01,Beverages,24709,1252
1037,Coastal Catch,2024-08-01,Add-ons,11564,770
1037,Coastal Catch,2024-09-01,Entrees,33580,2091
1037,Coastal Catch,2024-09-01,Combos,21657,1972
1037,Coastal Catch,2024-09-01,Beverages,23209,1766
1037,Coastal Catch,2024-09-01,Add-ons,12647,1112
1037,Coastal Catch,2024-10-01,Entrees,19332,1204
1037,Coastal Catch,2024-10-01,Combos,8088,517
1037,Coastal Catch,2024-10-01,Beverages,14462,1258
1037,Coastal Catch,2024-10-01,Add-ons,27011,2421
1037,Coastal Catch,2024-11-01,Entrees,32133,2148
1037,Coastal Catch,2024-11-01,Combos,33314,2023
1037,Coastal Catch,2024-11-01,Beverages,14939,1465
1037,Coastal Catch,2024-11-01,Add-ons,17820,1177
1037,Coastal Catch,2024-12-01,Entrees,9991,651
1037,Coastal Catch,2024-12-01,Combos,28734,2786
1037,Coastal Catch,2024-12-01,Beverages,9049,628
1037,Coastal Catch,2024-12-01,Add-ons,37515,3392
1038,Coastal Catch,2022-01-01,Entrees,9705,500
1038,Coastal Catch,2022-01-01,Combos,34128,2782
1038,Coastal Catch,2022-01-01,Beverages,12822,1109
1038,Coastal Catch,2022-01-01,Add-ons,14962,853
1038,Coastal Catch,2022-02-01,Entrees,37288,2694
1038,Coastal Catch,2022-02-01,Combos,36393,1829
1038,Coastal Catch,2022-02-01,Beverages,35941,2564
1038,Coastal Catch,2022-02-01,Add-ons,34094,2180
1038,Coastal Catch,2022-03-01,Entrees,18718,1853
1038,Coastal Catch,2022-03-01,Combos,35692,3091
1038,Coastal Catch,2022-03-01,Beverages,29239,2280
1038,Coastal Catch,2022-03-01,Add-ons,12884,707
1038,Coastal Catch,2022-04-01,Entrees,14908,1089
1038,Coastal Catch,2022-04-01,Combos,29173,1891
1038,Coastal Catch,2022-04-01,Beverages,35524,2027
1038,Coastal Catch,2022-04-01,Add-ons,31297,1893
1038,Coastal Catch,2022-05-01,Entrees,32621,1761
1038,Coastal Catch,2022-05-01,Combos,32150,2464
1038,Coastal Catch,2022-05-01,Beverages,30103,1546
1038,Coastal Catch,2022-05-01,Add-ons,15896,950
1038,Coastal Catch,2022-06-01,Entrees,36977,2285
1038,Coastal Catch,2022-06-01,Combos,11675,740
1038,Coastal Catch,2022-06-01,Beverages,17231,1483
1038,Coastal Catch,2022-06-01,Add-ons,21886,1736
1038,Coastal Catch,2022-07-01,Entrees,17602,899
1038,Coastal Catch,2022-07-01,Combos,11697,846
1038,Coastal Catch,2022-07-01,Beverages,38829,3357
1038,Coastal Catch,2022-07-01,Add-ons,39346,2999
1038,Coastal Catch,2022-08-01,Entrees,25600,1476
1038,Coastal Catch,2022-08-01,Combos,25889,1440
1038,Coastal Catch,2022-08-01,Beverages,25901,1795
1038,Coastal Catch,2022-08-01,Add-ons,20427,1242
1038,Coastal Catch,2022-09-01,Entrees,20021,1809
1038,Coastal Catch,2022-09-01,Combos,20322,1147
1038,Coastal Catch,2022-09-01,Beverages,29141,1887
1038,Coastal Catch,2022-09-01,Add-ons,22079,1208
1038,Coastal Catch,2022-10-01,Entrees,34202,2383
1038,Coastal Catch,2022-10-01,Combos,38682,3035
1038,Coastal Catch,2022-10-01,Beverages,15431,839
1038,Coastal Catch,2022-10-01,Add-ons,21397,2078
1038,Coastal Catch,2022-11-01,Entrees,24791,1776
1038,Coastal Catch,2022-11-01,Combos,21903,1387
1038,Coastal Catch,2022-11-01,Beverages,18630,1388
1038,Coastal Catch,2022-11-01,Add-ons,17340,874
1038,Coastal Catch,2022-12-01,Entrees,22169,1793
1038,Coastal Catch,2022-12-01,Combos,30737,1783
1038,Coastal Catch,2022-12-01,Beverages,32354,1685
1038,Coastal Catch,2022-12-01,Add-ons,10414,1029
1038,Coastal Catch,2023-01-01,Entrees,39383,2588
1038,Coastal Catch,2023-01-01,Combos,9899,955
1038,Coastal Catch,2023-01-01,Beverages,31157,2516
1038,Coastal Catch,2023-01-01,Add-ons,15360,976
1038,Coastal Catch,2023-02-01,Entrees,33939,2417
1038,Coastal Catch,2023-02-01,Combos,9957,512
1038,Coastal Catch,2023-02-01,Beverages,16413,1204
1038,Coastal Catch,2023-02-01,Add-ons,25655,2204
1038,Coastal Catch,2023-03-01,Entrees,38859,1997
1038,Coastal Catch,2023-03-01,Combos,16327,935
1038,Coastal Catch,2023-03-01,Beverages,26239,2434
1038,Coastal Catch,2023-03-01,Add-ons,22045,2170
1038,Coastal Catch,2023-04-01,Entrees,18111,1275
1038,Coastal Catch,2023-04-01,Combos,12000,945
1038,Coastal Catch,2023-04-01,Beverages,34127,2157
1038,Coastal Catch,2023-04-01,Add-ons,29568,2142
1038,Coastal Catch,2023-05-01,Entrees,14969,866
1038,Coastal Catch,2023-05-01,Combos,24094,1311
1038,Coastal Catch,2023-05-01,Beverages,8284,663
1038,Coastal Catch,2023-05-01,Add-ons,27135,2595
1038,Coastal Catch,2023-06-01,Entrees,35669,1896
1038,Coastal Catch,2023-06-01,Combos,10954,593
1038,Coastal Catch,2023-06-01,Beverages,12384,1160
1038,Coastal Catch,2023-06-01,Add-ons,25194,1970
1038,Coastal Catch,2023-07-01,Entrees,18966,1148
1038,Coastal Catch,2023-07-01,Combos,34189,2191
1038,Coastal Catch,2023-07-01,Beverages,18922,1025
1038,Coastal Catch,2023-07-01,Add-ons,14149,1175
1038,Coastal Catch,2023-08-01,Entrees,28391,2384
1038,Coastal Catch,2023-08-01,Combos,9933,609
1038,Coastal Catch,2023-08-01,Beverages,33483,1807
1038,Coastal Catch,2023-08-01,Add-ons,9604,569
1038,Coastal Catch,2023-09-01,Entrees,23632,1798
1038,Coastal Catch,2023-09-01,Combos,38172,2124
1038,Coastal Catch,2023-09-01,Beverages,13460,1315
1038,Coastal Catch,2023-09-01,Add-ons,38275,2204
1038,Coastal Catch,2023-10-01,Entrees,10521,615
1038,Coastal Catch,2023-10-01,Combos,12827,982
1038,Coastal Catch,2023-10-01,Beverages,13344,1061
1038,Coastal Catch,2023-10-01,Add-ons,33153,2575
1038,Coastal Catch,2023-11-01,Entrees,18827,987
1038,Coastal Catch,2023-11-01,Combos,9918,851
1038,Coastal Catch,2023-11-01,Beverages,32678,2091
1038,Coastal Catch,2023-11-01,Add-ons,26242,1563
1038,Coastal Catch,2023-12-01,Entrees,37592,2502
1038,Coastal Catch,2023-12-01,Combos,21625,1278
1038,Coastal Catch,2023-12-01,Beverages,30071,2437
1038,Coastal Catch,2023-12-01,Add-ons,25474,1886
1038,Coastal Catch,2024-01-01,Entrees,27523,1545
1038,Coastal Catch,2024-01-01,Combos,23388,1637
1038,Coastal Catch,2024-01-01,Beverages,39313,2480
1038,Coastal Catch,2024-01-01,Add-ons,20693,1358
1038,Coastal Catch,2024-02-01,Entrees,11222,932
1038,Coastal Catch,2024-02-01,Combos,39063,2831
1038,Coastal Catch,2024-02-01,Beverages,39094,3184
1038,Coastal Catch,2024-02-01,Add-ons,37390,2483
1038,Coastal Catch,2024-03-01,Entrees,22641,1154
1038,Coastal Catch,2024-03-01,Combos,10121,593
1038,Coastal Catch,2024-03-01,Beverages,25188,2050
1038,Coastal Catch,2024-03-01,Add-ons,20715,1046
1038,Coastal Catch,2024-04-01,Entrees,26419,1967
1038,Coastal Catch,2024-04-01,Combos,8310,626
1038,Coastal Catch,2024-04-01,Beverages,39077,2348
1038,Coastal Catch,2024-04-01,Add-ons,17103,1632
1038,Coastal Catch,2024-05-01,Entrees,20007,1326
1038,Coastal Catch,2024-05-01,Combos,18959,988
1038,Coastal Catch,2024-05-01,Beverages,8538,468
1038,Coastal Catch,2024-05-01,Add-ons,25050,2408
1038,Coastal Catch,2024-06-01,Entrees,9281,597
1038,Coastal Catch,2024-06-01,Combos,35136,1908
1038,Coastal Catch,2024-06-01,Beverages,12017,771
1038,Coastal Catch,2024-06-01,Add-ons,39838,3302
1038,Coastal Catch,2024-07-01,Entrees,35407,2456
1038,Coastal Catch,2024-07-01,Combos,31091,1866
1038,Coastal Catch,2024-07-01,Beverages,12613,899
1038,Coastal Catch,2024-07-01,Add-ons,21200,1121
1038,Coastal Catch,2024-08-01,Entrees,21242,1345
1038,Coastal Catch,2024-08-01,Combos,23706,1926
1038,Coastal Catch,2024-08-01,Beverages,15513,900
1038,Coastal Catch,2024-08-01,Add-ons,33013,1804
1038,Coastal Catch,2024-09-01,Entrees,35600,2947
1038,Coastal Catch,2024-09-01,Combos,37242,2839
1038,Coastal Catch,2024-09-01,Beverages,33522,2080
1038,Coastal Catch,2024-09-01,Add-ons,37944,2715
1038,Coastal Catch,2024-10-01,Entrees,11925,1027
1038,Coastal Catch,2024-10-01,Combos,26202,1329
1038,Coastal Catch,2024-10-01,Beverages,31037,2682
1038,Coastal Catch,2024-10-01,Add-ons,22536,1599
1038,Coastal Catch,2024-11-01,Entrees,19081,990
1038,Coastal Catch,2024-11-01,Combos,10832,595
1038,Coastal Catch,2024-11-01,Beverages,24475,1592
1038,Coastal Catch,2024-11-01,Add-ons,23669,1542
1038,Coastal Catch,2024-12-01,Entrees,20437,1288
1038,Coastal Catch,2024-12-01,Combos,33649,1757
1038,Coastal Catch,2024-12-01,Beverages,10695,672
1038,Coastal Catch,2024-12-01,Add-ons,11843,1096
1039,Coastal Catch,2022-01-01,Entrees,12735,997
1039,Coastal Catch,2022-01-01,Combos,23078,1518
1039,Coastal Catch,2022-01-01,Beverages,14719,995
1039,Coastal Catch,2022-01-01,Add-ons,11039,757
1039,Coastal Catch,2022-02-01,Entrees,25449,1823
1039,Coastal Catch,2022-02-01,Combos,20473,1086
1039,Coastal Catch,2022-02-01,Beverages,9401,550
1039,Coastal Catch,2022-02-01,Add-ons,25065,2132
1039,Coastal Catch,2022-03-01,Entrees,25650,1510
1039,Coastal Catch,2022-03-01,Combos,18808,1053
1039,Coastal Catch,2022-03-01,Beverages,35353,2066
1039,Coastal Catch,2022-03-01,Add-ons,15538,1139
1039,Coastal Catch,2022-04-01,Entrees,17672,903
1039,Coastal Catch,2022-04-01,Combos,37692,2402
1039,Coastal Catch,2022-04-01,Beverages,13255,1010
1039,Coastal Catch,2022-04-01,Add-ons,8585,497
1039,Coastal Catch,2022-05-01,Entrees,11095,591
1039,Coastal Catch,2022-05-01,Combos,32111,2127
1039,Coastal Catch,2022-05-01,Beverages,25110,1732
1039,Coastal Catch,2022-05-01,Add-ons,21047,1837
1039,Coastal Catch,2022-06-01,Entrees,12867,677
1039,Coastal Catch,2022-06-01,Combos,39065,3493
1039,Coastal Catch,2022-06-01,Beverages,21932,1104
1039,Coastal Catch,2022-06-01,Add-ons,34582,2497
1039,Coastal Catch,2022-07-01,Entrees,34398,3203
1039,Coastal Catch,2022-07-01,Combos,36626,3051
1039,Coastal Catch,2022-07-01,Beverages,16891,1564
1039,Coastal Catch,2022-07-01,Add-ons,35473,2379
1039,Coastal Catch,2022-08-01,Entrees,19459,1238
1039,Coastal Catch,2022-08-01,Combos,39564,3768
1039,Coastal Catch,2022-08-01,Beverages,18808,1455
1039,Coastal Catch,2022-08-01,Add-ons,13110,732
1039,Coastal Catch,2022-09-01,Entrees,33536,1847
1039,Coastal Catch,2022-09-01,Combos,33026,2408
1039,Coastal Catch,2022-09-01,Beverages,26003,2023
1039,Coastal Catch,2022-09-01,Add-ons,25505,2335
1039,Coastal Catch,2022-10-01,Entrees,20251,1892
1039,Coastal Catch,2022-10-01,Combos,34655,2976
1039,Coastal Catch,2022-10-01,Beverages,28869,2109
1039,Coastal Catch,2022-10-01,Add-ons,15921,1396
1039,Coastal Catch,2022-11-01,Entrees,22369,1640
1039,Coastal Catch,2022-11-01,Combos,29427,2906
1039,Coastal Catch,2022-11-01,Beverages,16728,1227
1039,Coastal Catch,2022-11-01,Add-ons,38090,3096
1039,Coastal Catch,2022-12-01,Entrees,27393,1535
1039,Coastal Catch,2022-12-01,Combos,11965,1026
1039,Coastal Catch,2022-12-01,Beverages,32753,1850
1039,Coastal Catch,2022-12-01,Add-ons,19426,998
1039,Coastal Catch,2023-01-01,Entrees,29028,2756
1039,Coastal Catch,2023-01-01,Combos,28686,1802
1039,Coastal Catch,2023-01-01,Beverages,21310,1266
1039,Coastal Catch,2023-01-01,Add-ons,38466,2013
1039,Coastal Catch,2023-02-01,Entrees,32229,2346
1039,Coastal Catch,2023-02-01,Combos,31829,1872
1039,Coastal Catch,2023-02-01,Beverages,30259,1622
1039,Coastal Catch,2023-02-01,Add-ons,38424,2630
1039,Coastal Catch,2023-03-01,Entrees,39703,2006
1039,Coastal Catch,2023-03-01,Combos,27240,2010
1039,Coastal Catch,2023-03-01,Beverages,23653,1769
1039,Coastal Catch,2023-03-01,Add-ons,36078,3097
1039,Coastal Catch,2023-04-01,Entrees,31687,3047
1039,Coastal Catch,2023-04-01,Combos,28600,2580
1039,Coastal Catch,2023-04-01,Beverages,36699,2340
1039,Coastal Catch,2023-04-01,Add-ons,15648,928
1039,Coastal Catch,2023-05-01,Entrees,11366,977
1039,Coastal Catch,2023-05-01,Combos,19425,1250
1039,Coastal Catch,2023-05-01,Beverages,21929,1978
1039,Coastal Catch,2023-05-01,Add-ons,8420,541
1039,Coastal Catch,2023-06-01,Entrees,23043,1260
1039,Coastal Catch,2023-06-01,Combos,13063,1262
1039,Coastal Catch,2023-06-01,Beverages,38315,3199
1039,Coastal Catch,2023-06-01,Add-ons,21026,1984
1039,Coastal Catch,2023-07-01,Entrees,20677,1909
1039,Coastal Catch,2023-07-01,Combos,39796,2891
1039,Coastal Catch,2023-07-01,Beverages,34492,3284
1039,Coastal Catch,2023-07-01,Add-ons,12173,646
1039,Coastal Catch,2023-08-01,Entrees,33778,2968
1039,Coastal Catch,2023-08-01,Combos,8735,761
1039,Coastal Catch,2023-08-01,Beverages,39298,2201
1039,Coastal Catch,2023-08-01,Add-ons,38872,2157
1039,Coastal Catch,2023-09-01,Entrees,35796,1931
1039,Coastal Catch,2023-09-01,Combos,26076,2236
1039,Coastal Catch,2023-09-01,Beverages,29356,2809
1039,Coastal Catch,2023-09-01,Add-ons,33233,1875
1039,Coastal Catch,2023-10-01,Entrees,31254,2665
1039,Coastal Catch,2023-10-01,Combos,23196,1211
1039,Coastal Catch,2023-10-01,Beverages,35214,2710
1039,Coastal Catch,2023-10-01,Add-ons,26420,1991
1039,Coastal Catch,2023-11-01,Entrees,23461,1247
1039,Coastal Catch,2023-11-01,Combos,18011,916
1039,Coastal Catch,2023-11-01,Beverages,30058,2524
1039,Coastal Catch,2023-11-01,Add-ons,19893,1446
1039,Coastal Catch,2023-12-01,Entrees,39168,3226
1039,Coastal Catch,2023-12-01,Combos,26417,1841
1039,Coastal Catch,2023-12-01,Beverages,37631,2632
1039,Coastal Catch,2023-12-01,Add-ons,39723,3798
1039,Coastal Catch,2024-01-01,Entrees,21364,1068
1039,Coastal Catch,2024-01-01,Combos,17283,1163
1039,Coastal Catch,2024-01-01,Beverages,17570,1076
1039,Coastal Catch,2024-01-01,Add-ons,37355,3409
1039,Coastal Catch,2024-02-01,Entrees,22326,1180
1039,Coastal Catch,2024-02-01,Combos,32638,3143
1039,Coastal Catch,2024-02-01,Beverages,20167,1285
1039,Coastal Catch,2024-02-01,Add-ons,19249,1019
1039,Coastal Catch,2024-03-01,Entrees,37173,2557
1039,Coastal Catch,2024-03-01,Combos,9837,772
1039,Coastal Catch,2024-03-01,Beverages,30295,1612
1039,Coastal Catch,2024-03-01,Add-ons,39198,3195
1039,Coastal Catch,2024-04-01,Entrees,32181,2236
1039,Coastal Catch,2024-04-01,Combos,38065,3316
1039,Coastal Catch,2024-04-01,Beverages,11854,632
1039,Coastal Catch,2024-04-01,Add-ons,39164,2819
1039,Coastal Catch,2024-05-01,Entrees,31134,1748
1039,Coastal Catch,2024-05-01,Combos,8676,521
1039,Coastal Catch,2024-05-01,Beverages,28915,1942
1039,Coastal Catch,2024-05-01,Add-ons,24491,1234
1039,Coastal Catch,2024-06-01,Entrees,15175,1186
1039,Coastal Catch,2024-06-01,Combos,20679,1398
1039,Coastal Catch,2024-06-01,Beverages,8382,817
1039,Coastal Catch,2024-06-01,Add-ons,29647,2728
1039,Coastal Catch,2024-07-01,Entrees,24926,1326
1039,Coastal Catch,2024-07-01,Combos,27294,2003
1039,Coastal Catch,2024-07-01,Beverages,8518,710
1039,Coastal Catch,2024-07-01,Add-ons,26226,1349
1039,Coastal Catch,2024-08-01,Entrees,14444,851
1039,Coastal Catch,2024-08-01,Combos,12946,730
1039,Coastal Catch,2024-08-01,Beverages,10498,788
1039,Coastal Catch,2024-08-01,Add-ons,10700,600
1039,Coastal Catch,2024-09-01,Entrees,27123,1380
1039,Coastal Catch,2024-09-01,Combos,32244,1836
1039,Coastal Catch,2024-09-01,Beverages,22789,2229
1039,Coastal Catch,2024-09-01,Add-ons,28233,1930
1039,Coastal Catch,2024-10-01,Entrees,29859,2613
1039,Coastal Catch,2024-10-01,Combos,26902,1389
1039,Coastal Catch,2024-10-01,Beverages,21766,1797
1039,Coastal Catch,2024-10-01,Add-ons,14720,1469
