Store_ID,Brand,Month,Net_Sales,Transactions,Avg_Check,Food_Cost_%,Labor_Cost_%,Royalty_%,Marketing_Fee_%,Food_Cost,Labor_Cost,Royalty,Marketing_Fee,Rent,Utilities,Other_OpEx,EBITDA
1031,Coastal Catch,2023-08-01,100620,4327,23.25,35.94,28.18,5.0,3.0,36162.83,28354.72,5031.0,3018.6,7070.43,1426.32,2657.66,16898.44
1031,Coastal Catch,2023-09-01,62475,2924,21.37,34.32,31.17,5.0,3.0,21441.42,19473.46,3123.75,1874.25,4923.23,1319.02,2400.03,7919.84
1031,Coastal Catch,2023-10-01,103415,4141,24.97,31.35,27.16,5.0,3.0,32420.6,28087.51,5170.75,3102.45,5683.13,1205.1,2519.14,25226.32
1031,Coastal Catch,2023-11-01,68045,3606,18.87,32.43,25.36,5.0,3.0,22066.99,17256.21,3402.25,2041.35,4559.62,2348.33,2901.22,13469.03
1031,Coastal Catch,2023-12-01,86532,3552,24.36,33.71,26.67,5.0,3.0,29169.94,23078.08,4326.6,2595.96,7167.59,1884.58,1581.67,16727.58
1031,Coastal Catch,2024-01-01,127384,6600,19.3,34.05,28.49,5.0,3.0,43374.25,36291.7,6369.2,3821.52,5462.52,1436.71,2798.64,27829.46
1031,Coastal Catch,2024-02-01,94410,3883,24.31,29.08,27.94,5.0,3.0,27454.43,26378.15,4720.5,2832.3,7016.69,2168.66,2412.68,21426.59
1031,Coastal Catch,2024-03-01,79342,3675,21.59,28.28,28.95,5.0,3.0,22437.92,22969.51,3967.1,2380.26,4719.89,1537.15,2821.88,18508.29
1031,Coastal Catch,2024-04-01,131973,5535,23.84,35.84,29.64,5.0,3.0,47299.12,39116.8,6598.65,3959.19,6004.1,1204.76,1074.14,26716.24
1031,Coastal Catch,2024-05-01,101224,6699,15.11,29.35,28.36,5.0,3.0,29709.24,28707.13,5061.2,3036.72,7674.46,2059.59,1230.84,23744.82
1031,Coastal Catch,2024-06-01,62520,2635,23.73,31.58,30.99,5.0,3.0,19743.82,19374.95,3126.0,1875.6,7423.26,1260.56,2963.61,6752.2
1031,Coastal Catch,2024-07-01,52943,2960,17.89,32.49,31.96,5.0,3.0,17201.18,16920.58,2647.15,1588.29,4291.41,1939.97,1801.32,6553.1
1031,Coastal Catch,2024-08-01,139255,6544,21.28,31.3,28.89,5.0,3.0,43586.82,40230.77,6962.75,4177.65,5290.49,1741.47,2309.78,34955.27
1031,Coastal Catch,2024-09-01,102976,6386,16.13,28.38,30.64,5.0,3.0,29224.59,31551.85,5148.8,3089.28,7757.88,1885.04,2138.46,22180.1
1031,Coastal Catch,2024-10-01,106239,4627,22.96,33.71,30.24,5.0,3.0,35813.17,32126.67,5311.95,3187.17,7604.97,1298.25,2351.73,18545.09
1031,Coastal Catch,2024-11-01,57072,3400,16.79,31.79,27.23,5.0,3.0,18143.19,15540.71,2853.6,1712.16,4406.56,1231.6,2538.68,10645.5
1031,Coastal Catch,2024-12-01,86414,4078,21.19,28.11,25.0,5.0,3.0,24290.98,21603.5,4320.7,2592.42,4331.84,2174.81,1180.45,25919.3
1032,Coastal Catch,2022-01-01,80185,5279,15.19,32.81,26.7,5.0,3.0,26308.7,21409.4,4009.25,2405.55,5593.27,1526.75,2527.03,16405.05
1032,Coastal Catch,2022-02-01,76124,4125,18.45,30.03,28.7,5.0,3.0,22860.04,21847.59,3806.2,2283.72,7613.22,1749.58,2585.74,13377.91
1032,Coastal Catch,2022-03-01,144746,5921,24.45,28.02,27.31,5.0,3.0,40557.83,39530.13,7237.3,4342.38,4960.1,2082.75,2569.23,43466.28
1032,Coastal Catch,2022-04-01,81858,3570,22.93,30.53,26.71,5.0,3.0,24991.25,21864.27,4092.9,2455.74,4717.79,1852.99,2213.67,19669.39
1032,Coastal Catch,2022-05-01,75250,3357,22.42,30.72,28.73,5.0,3.0,23116.8,21619.33,3762.5,2257.5,4537.2,2050.7,2368.79,15537.18
1032,Coastal Catch,2022-06-01,93992,5147,18.26,32.15,31.38,5.0,3.0,30218.43,29494.69,4699.6,2819.76,7212.45,2477.12,2527.38,14542.57
1032,Coastal Catch,2022-07-01,60767,3132,19.4,31.17,29.09,5.0,3.0,18941.07,17677.12,3038.35,1823.01,5602.88,1905.74,1166.02,10612.81
1032,Coastal Catch,2022-08-01,99907,6132,16.29,32.75,25.72,5.0,3.0,32719.54,25696.08,4995.35,2997.21,6023.22,1210.11,1241.06,25024.43
1032,Coastal Catch,2022-09-01,58531,3745,15.63,33.38,31.36,5.0,3.0,19537.65,18355.32,2926.55,1755.93,6827.75,1723.13,2579.04,4825.63
1032,Coastal Catch,2022-10-01,145425,6636,21.91,35.66,26.24,5.0,3.0,51858.55,38159.52,7271.25,4362.75,5037.05,1895.24,2846.18,33994.46
1032,Coastal Catch,2022-11-01,113931,5899,19.31,31.22,26.51,5.0,3.0,35569.26,30203.11,5696.55,3417.93,7406.14,2339.44,1883.47,27415.1
1032,Coastal Catch,2022-12-01,72486,4739,15.3,28.14,30.3,5.0,3.0,20397.56,21963.26,3624.3,2174.58,6135.98,2090.09,2971.15,13129.08
1032,Coastal Catch,2023-01-01,51480,2104,24.47,28.45,26.73,5.0,3.0,14646.06,13760.6,2574.0,1544.4,7202.88,1424.56,2838.42,7489.08
1032,Coastal Catch,2023-02-01,103950,4304,24.15,34.32,27.54,5.0,3.0,35675.64,28627.83,5197.5,3118.5,4607.84,2256.77,2839.37,21626.55
1032,Coastal Catch,2023-03-01,138944,7484,18.57,33.23,26.58,5.0,3.0,46171.09,36931.32,6947.2,4168.32,4518.86,1959.27,2528.67,35719.27
1032,Coastal Catch,2023-04-01,72967,3658,19.95,29.89,29.01,5.0,3.0,21809.84,21167.73,3648.35,2189.01,6442.13,1898.11,2963.13,12848.7
1032,Coastal Catch,2023-05-01,80188,4391,18.26,35.49,31.28,5.0,3.0,28458.72,25082.81,4009.4,2405.64,7911.84,2283.5,1482.97,8553.12
1032,Coastal Catch,2023-06-01,118901,6004,19.8,34.33,29.53,5.0,3.0,40818.71,35111.47,5945.05,3567.03,4507.47,2199.74,1878.27,24873.26
1032,Coastal Catch,2023-07-01,83005,3611,22.99,31.86,30.93,5.0,3.0,26445.39,25673.45,4150.25,2490.15,4040.47,1964.38,2518.23,15722.68
1032,Coastal Catch,2023-08-01,107968,4783,22.57,35.94,28.83,5.0,3.0,38803.7,31127.17,5398.4,3239.04,6943.47,1567.89,2486.16,18402.17
1032,Coastal Catch,2023-09-01,121590,7132,17.05,35.63,30.89,5.0,3.0,43322.52,37559.15,6079.5,3647.7,7403.46,1527.86,2523.64,19526.17
1032,Coastal Catch,2023-10-01,95836,6090,15.74,34.39,31.61,5.0,3.0,32958.0,30293.76,4791.8,2875.08,4286.55,1457.04,1715.54,17458.23
1032,Coastal Catch,2023-11-01,90511,4541,19.93,33.51,28.15,5.0,3.0,30330.24,25478.85,4525.55,2715.33,4897.44,1642.24,1532.63,19388.72
1032,Coastal Catch,2023-12-01,107845,5736,18.8,32.05,27.86,5.0,3.0,34564.32,30045.62,5392.25,3235.35,7228.88,2353.11,2287.47,22738.0
1032,Coastal Catch,2024-01-01,132256,6187,21.38,34.48,27.95,5.0,3.0,45601.87,36965.55,6612.8,3967.68,4898.63,2237.42,2971.28,29000.77
1032,Coastal Catch,2024-02-01,113096,4884,23.16,30.03,26.25,5.0,3.0,33962.73,29687.7,5654.8,3392.88,6047.11,1344.01,1465.43,31541.34
1032,Coastal Catch,2024-03-01,90835,4950,18.35,32.93,25.25,5.0,3.0,29911.97,22935.84,4541.75,2725.05,5452.51,1717.04,2196.03,21354.81
1032,Coastal Catch,2024-04-01,116217,7565,15.36,35.92,27.59,5.0,3.0,41745.15,32064.27,5810.85,3486.51,7166.69,2106.65,1466.96,22369.92
1032,Coastal Catch,2024-05-01,62073,3024,20.53,33.86,31.85,5.0,3.0,21017.92,19770.25,3103.65,1862.19,6768.3,2000.95,1207.51,6342.23
1032,Coastal Catch,2024-06-01,91303,3940,23.17,35.24,27.36,5.0,3.0,32175.18,24980.5,4565.15,2739.09,6329.35,1959.54,1911.98,16642.21
1032,Coastal Catch,2024-07-01,94493,6225,15.18,28.14,31.76,5.0,3.0,26590.33,30010.98,4724.65,2834.79,4763.08,1458.69,2586.71,21523.77
1032,Coastal Catch,2024-08-01,125664,5193,24.2,35.19,31.08,5.0,3.0,44221.16,39056.37,6283.2,3769.92,4880.28,1504.76,2558.08,23390.23
1032,Coastal Catch,2024-09-01,87735,5592,15.69,34.64,28.26,5.0,3.0,30391.4,24793.91,4386.75,2632.05,7162.15,1863.6,1032.84,15472.3
1032,Coastal Catch,2024-10-01,66643,3735,17.84,29.01,25.47,5.0,3.0,19333.13,16973.97,3332.15,1999.29,6228.32,1893.27,2129.78,14753.09
1032,Coastal Catch,2024-11-01,53109,2650,20.04,32.78,26.5,5.0,3.0,17409.13,14073.89,2655.45,1593.27,4388.89,1765.76,1487.9,9734.71
1032,Coastal Catch,2024-12-01,105866,4610,22.96,31.49,28.01,5.0,3.0,33337.2,29653.07,5293.3,3175.98,4735.92,1244.27,2616.71,25809.55
1033,Coastal Catch,2022-01-01,121205,7028,17.25,30.8,28.7,5.0,3.0,37331.14,34785.83,6060.25,3636.15,7586.32,2499.08,1621.65,27684.58
1033,Coastal Catch,2022-02-01,119856,5246,22.85,35.12,25.25,5.0,3.0,42093.43,30263.64,5992.8,3595.68,7931.83,2489.62,2038.46,25450.54
1033,Coastal Catch,2022-03-01,59563,3362,17.72,35.1,26.73,5.0,3.0,20906.61,15921.19,2978.15,1786.89,4044.4,2347.01,1965.79,9612.96
1033,Coastal Catch,2022-04-01,137803,5524,24.95,30.47,29.03,5.0,3.0,41988.57,40004.21,6890.15,4134.09,5970.79,1789.38,1121.44,35904.37
1033,Coastal Catch,2022-05-01,50879,2389,21.3,34.81,31.93,5.0,3.0,17710.98,16245.66,2543.95,1526.37,5297.57,2420.79,1519.0,3614.68
1033,Coastal Catch,2022-06-01,123323,5108,24.14,29.71,29.56,5.0,3.0,36639.26,36454.28,6166.15,3699.69,4119.67,2310.87,2712.23,31220.85
1033,Coastal Catch,2022-07-01,98188,3944,24.9,29.54,28.79,5.0,3.0,29004.74,28268.33,4909.4,2945.64,7687.83,2414.2,1246.83,21711.03
1033,Coastal Catch,2022-08-01,107976,7097,15.21,28.65,30.15,5.0,3.0,30935.12,32554.76,5398.8,3239.28,6915.56,1227.81,2933.83,24770.84
1033,Coastal Catch,2022-09-01,103750,6046,17.16,31.7,27.25,5.0,3.0,32888.75,28271.88,5187.5,3112.5,6476.8,1881.38,1900.01,24031.18
1033,Coastal Catch,2022-10-01,57118,3183,17.94,33.01,30.34,5.0,3.0,18854.65,17329.6,2855.9,1713.54,6498.29,1994.49,1439.68,6431.85
1033,Coastal Catch,2022-11-01,127954,5133,24.93,34.19,26.28,5.0,3.0,43747.47,33626.31,6397.7,3838.62,4154.34,2449.11,1648.12,32092.33
1033,Coastal Catch,2022-12-01,118126,7296,16.19,33.81,27.82,5.0,3.0,39938.4,32862.65,5906.3,3543.78,5767.31,1447.48,1576.3,27083.78
1033,Coastal Catch,2023-01-01,127725,5320,24.01,32.67,25.78,5.0,3.0,41727.76,32927.5,6386.25,3831.75,5207.84,1854.55,1192.46,34596.89
1033,Coastal Catch,2023-02-01,79890,3682,21.7,34.29,25.83,5.0,3.0,27394.28,20635.59,3994.5,2396.7,4496.46,1693.09,2375.38,16904.0
1033,Coastal Catch,2023-03-01,146758,7830,18.74,34.89,27.94,5.0,3.0,51203.87,41004.19,7337.9,4402.74,4549.08,1951.66,1578.1,34730.46
1033,Coastal Catch,2023-04-01,123483,5797,21.3,34.32,31.93,5.0,3.0,42379.37,39428.12,6174.15,3704.49,7588.99,1311.49,2238.41,20657.98
1033,Coastal Catch,2023-05-01,145286,6922,20.99,34.09,27.37,5.0,3.0,49528.0,39764.78,7264.3,4358.58,5582.36,2076.49,1534.9,35176.59
1033,Coastal Catch,2023-06-01,142437,6918,20.59,28.63,29.36,5.0,3.0,40779.71,41819.5,7121.85,4273.11,4471.8,1943.13,1478.53,40549.37
1033,Coastal Catch,2023-07-01,123782,4976,24.88,31.14,25.01,5.0,3.0,38545.71,30957.88,6189.1,3713.46,7484.7,1874.57,1510.02,33506.56
1033,Coastal Catch,2023-08-01,111346,4461,24.96,33.93,27.2,5.0,3.0,37779.7,30286.11,5567.3,3340.38,7004.4,2450.48,2248.24,22669.39
1033,Coastal Catch,2023-09-01,136172,6922,19.67,31.03,27.4,5.0,3.0,42254.17,37311.13,6808.6,4085.16,4008.11,1553.87,1754.9,38396.06
1033,Coastal Catch,2023-10-01,89212,5837,15.28,30.87,29.84,5.0,3.0,27539.74,26620.86,4460.6,2676.36,5110.12,2485.5,2144.67,18174.15
1033,Coastal Catch,2023-11-01,82369,3473,23.72,34.08,28.04,5.0,3.0,28071.36,23096.27,4118.45,2471.07,7202.92,1586.29,2025.54,13797.1
1033,Coastal Catch,2023-12-01,142514,7029,20.28,28.39,26.99,5.0,3.0,40459.72,38464.53,7125.7,4275.42,5523.96,2214.89,2181.72,42268.06
1033,Coastal Catch,2024-01-01,134354,6223,21.59,30.34,29.4,5.0,3.0,40763.0,39500.08,6717.7,4030.62,4996.76,2387.45,2657.67,33300.72
1033,Coastal Catch,2024-02-01,74219,3253,22.82,34.46,28.44,5.0,3.0,25575.87,21107.88,3710.95,2226.57,5689.72,1691.63,2822.84,11393.54
1033,Coastal Catch,2024-03-01,105342,5736,18.37,30.34,29.42,5.0,3.0,31960.76,30991.62,5267.1,3160.26,5954.05,1287.57,1100.44,25620.2
1033,Coastal Catch,2024-04-01,51509,2422,21.27,29.98,27.88,5.0,3.0,15442.4,14360.71,2575.45,1545.27,6072.96,1291.63,2689.12,7531.46
1033,Coastal Catch,2024-05-01,87438,4410,19.83,32.44,25.18,5.0,3.0,28364.89,22016.89,4371.9,2623.14,5870.91,1874.14,1680.35,20635.78
1033,Coastal Catch,2024-06-01,148609,7121,20.87,34.39,30.5,5.0,3.0,51106.64,45325.75,7430.45,4458.27,5444.85,2187.25,2059.68,30596.11
1033,Coastal Catch,2024-07-01,132869,6069,21.89,33.97,31.92,5.0,3.0,45135.6,42411.78,6643.45,3986.07,6844.52,1294.95,2398.43,24154.2
1033,Coastal Catch,2024-08-01,100531,6586,15.26,33.0,26.5,5.0,3.0,33175.23,26640.72,5026.55,3015.93,4716.83,2481.47,2895.91,22578.36
1033,Coastal Catch,2024-09-01,123101,4987,24.68,29.28,29.54,5.0,3.0,36043.97,36364.04,6155.05,3693.03,7659.72,2190.49,1379.0,29615.7
1033,Coastal Catch,2024-10-01,112402,6526,17.22,30.02,25.19,5.0,3.0,33743.08,28314.06,5620.1,3372.06,7044.01,1520.74,2657.25,30130.7
1033,Coastal Catch,2024-11-01,125027,6466,19.34,33.62,29.83,5.0,3.0,42034.08,37295.55,6251.35,3750.81,6856.57,2155.89,2107.74,24575.01
1033,Coastal Catch,2024-12-01,113344,5473,20.71,32.5,25.23,5.0,3.0,36836.8,28596.69,5667.2,3400.32,4415.72,1635.16,1570.78,31221.33
1034,Coastal Catch,2022-01-01,89381,4072,21.95,29.76,28.93,5.0,3.0,26599.79,25857.92,4469.05,2681.43,5694.79,1226.87,1171.02,21680.13
1034,Coastal Catch,2022-02-01,117777,5458,21.58,33.24,29.8,5.0,3.0,39149.07,35097.55,5888.85,3533.31,6565.55,1437.78,1442.33,24662.56
1034,Coastal Catch,2022-03-01,55417,2328,23.8,32.29,29.95,5.0,3.0,17894.15,16597.39,2770.85,1662.51,5196.13,1367.75,2346.07,7582.15
1034,Coastal Catch,2022-04-01,129223,6306,20.49,34.37,30.69,5.0,3.0,44413.95,39658.54,6461.15,3876.69,4095.78,1248.32,1826.18,27642.39
1034,Coastal Catch,2022-05-01,90830,4627,19.63,31.23,29.96,5.0,3.0,28366.21,27212.67,4541.5,2724.9,7703.53,1431.66,1516.48,17333.05
1034,Coastal Catch,2022-06-01,99246,6550,15.15,28.84,28.4,5.0,3.0,28622.55,28185.86,4962.3,2977.38,6545.15,2283.02,1706.76,23962.98
1034,Coastal Catch,2022-07-01,127348,6646,19.16,30.08,26.89,5.0,3.0,38306.28,34243.88,6367.4,3820.44,4088.93,2481.32,2742.16,35297.59
1034,Coastal Catch,2022-08-01,93127,3890,23.94,34.13,27.57,5.0,3.0,31784.25,25675.11,4656.35,2793.81,6744.6,2360.83,1044.67,18067.38
1034,Coastal Catch,2022-09-01,124394,6670,18.65,30.07,28.78,5.0,3.0,37405.28,35800.59,6219.7,3731.82,6778.76,1453.73,1418.41,31585.71
1034,Coastal Catch,2022-10-01,119678,5875,20.37,29.65,29.15,5.0,3.0,35484.53,34886.14,5983.9,3590.34,7188.39,1384.58,1396.61,29763.51
1034,Coastal Catch,2022-11-01,76652,3770,20.33,35.5,31.51,5.0,3.0,27211.46,24153.05,3832.6,2299.56,6702.01,2481.05,2122.07,7850.2
1034,Coastal Catch,2022-12-01,70378,3000,23.46,30.23,30.34,5.0,3.0,21275.27,21352.69,3518.9,2111.34,5921.31,1230.42,2594.74,12373.33
1034,Coastal Catch,2023-01-01,90277,4074,22.16,33.19,29.84,5.0,3.0,29962.94,26938.66,4513.85,2708.31,4142.59,1926.41,1194.83,18889.41
1034,Coastal Catch,2023-02-01,113337,5789,19.58,30.7,30.25,5.0,3.0,34794.46,34284.44,5666.85,3400.11,4092.32,2329.22,1429.75,27339.85
1034,Coastal Catch,2023-03-01,97919,5686,17.22,35.34,27.99,5.0,3.0,34604.57,27407.53,4895.95,2937.57,4698.74,2269.09,1615.78,19489.77
1034,Coastal Catch,2023-04-01,122927,5603,21.94,32.44,30.99,5.0,3.0,39877.52,38095.08,6146.35,3687.81,6167.98,1448.46,2159.37,25344.43
1034,Coastal Catch,2023-05-01,134147,5540,24.21,35.28,25.75,5.0,3.0,47327.06,34542.85,6707.35,4024.41,4616.13,2438.91,2349.9,32140.39
1034,Coastal Catch,2023-06-01,86977,3991,21.79,28.47,31.26,5.0,3.0,24762.35,27189.01,4348.85,2609.31,5543.67,1566.11,2442.33,18515.37
1034,Coastal Catch,2023-07-01,55288,3580,15.44,34.35,28.24,5.0,3.0,18991.43,15613.33,2764.4,1658.64,4966.17,2131.85,2846.37,6315.81
1034,Coastal Catch,2023-08-01,134518,8080,16.65,33.64,30.87,5.0,3.0,45251.86,41525.71,6725.9,4035.54,5120.43,2078.66,1928.96,27850.94
1034,Coastal Catch,2023-09-01,112656,7508,15.0,35.48,25.7,5.0,3.0,39970.35,28952.59,5632.8,3379.68,4528.98,1474.71,2065.01,26651.88
1034,Coastal Catch,2023-10-01,137665,7697,17.89,34.16,25.09,5.0,3.0,47026.36,34540.15,6883.25,4129.95,7047.72,2286.14,2905.26,32846.17
1034,Coastal Catch,2023-11-01,139264,6060,22.98,32.37,28.05,5.0,3.0,45079.76,39063.55,6963.2,4177.92,5587.6,1754.58,1279.21,35358.18
1034,Coastal Catch,2023-12-01,66736,3004,22.22,29.92,30.26,5.0,3.0,19967.41,20194.31,3336.8,2002.08,6466.7,2151.95,2254.03,10362.72
1034,Coastal Catch,2024-01-01,121928,5257,23.19,35.56,25.25,5.0,3.0,43357.6,30786.82,6096.4,3657.84,7719.96,1201.34,1580.29,27527.75
1034,Coastal Catch,2024-02-01,117867,7854,15.01,28.59,27.14,5.0,3.0,33698.18,31989.1,5893.35,3536.01,6849.36,1264.61,2548.79,32087.6
1034,Coastal Catch,2024-03-01,94677,6117,15.48,28.85,26.65,5.0,3.0,27314.31,25231.42,4733.85,2840.31,6473.06,1633.42,2559.32,23891.31
1034,Coastal Catch,2024-04-01,113508,6128,18.52,33.88,26.23,5.0,3.0,38456.51,29773.15,5675.4,3405.24,5691.17,2396.43,2621.28,25488.82
1034,Coastal Catch,2024-05-01,107418,4975,21.59,33.86,30.19,5.0,3.0,36371.73,32429.49,5370.9,3222.54,6975.29,1202.25,2106.81,19738.99
1034,Coastal Catch,2024-06-01,50618,2252,22.48,34.61,27.11,5.0,3.0,17518.89,13722.54,2530.9,1518.54,5102.16,1341.78,2629.37,6253.82
1034,Coastal Catch,2024-07-01,87327,3535,24.7,31.4,30.66,5.0,3.0,27420.68,26774.46,4366.35,2619.81,6925.41,1384.74,2395.24,15440.31
1034,Coastal Catch,2024-08-01,120906,7464,16.2,32.9,29.82,5.0,3.0,39778.07,36054.17,6045.3,3627.18,4485.66,2272.32,1045.36,27597.94
1034,Coastal Catch,2024-09-01,74486,3891,19.14,28.28,25.02,5.0,3.0,21064.64,18636.4,3724.3,2234.58,4512.26,1234.24,2663.13,20416.45
1034,Coastal Catch,2024-10-01,90016,5025,17.91,30.57,25.57,5.0,3.0,27517.89,23017.09,4500.8,2700.48,5015.7,1425.3,2479.22,23359.52
1034,Coastal Catch,2024-11-01,53970,2652,20.35,33.03,31.56,5.0,3.0,17826.29,17032.93,2698.5,1619.1,7056.13,2074.51,2464.23,3198.31
1034,Coastal Catch,2024-12-01,116398,7111,16.37,29.96,25.59,5.0,3.0,34872.84,29786.25,5819.9,3491.94,7980.47,2064.61,2559.66,29822.33
1035,Coastal Catch,2022-01-01,85354,3810,22.4,32.05,25.31,5.0,3.0,27355.96,21603.1,4267.7,2560.62,5439.52,2172.57,2844.78,19109.75
1035,Coastal Catch,2022-02-01,50715,2043,24.82,29.93,27.51,5.0,3.0,15179.0,13951.7,2535.75,1521.45,7518.64,1683.51,1951.46,6373.49
1035,Coastal Catch,2022-03-01,88288,3809,23.18,33.67,30.89,5.0,3.0,29726.57,27272.16,4414.4,2648.64,6661.39,1253.16,2928.17,13383.51
1035,Coastal Catch,2022-04-01,137710,5581,24.67,32.56,30.51,5.0,3.0,44838.38,42015.32,6885.5,4131.3,4552.24,1592.86,1568.85,32125.55
1035,Coastal Catch,2022-05-01,105947,6667,15.89,28.01,30.04,5.0,3.0,29675.75,31826.48,5297.35,3178.41,5593.94,1892.77,1882.65,26599.65
1035,Coastal Catch,2022-06-01,67354,3737,18.02,33.5,30.56,5.0,3.0,22563.59,20583.38,3367.7,2020.62,5200.84,2386.19,2424.63,8807.05
1035,Coastal Catch,2022-07-01,128780,5420,23.76,33.17,31.14,5.0,3.0,42716.33,40102.09,6439.0,3863.4,5980.47,2318.12,2632.08,24728.51
1035,Coastal Catch,2022-08-01,106118,4741,22.38,31.15,31.28,5.0,3.0,33055.76,33193.71,5305.9,3183.54,6644.04,1506.57,1291.15,21937.33
1035,Coastal Catch,2022-09-01,101377,6624,15.3,32.55,26.78,5.0,3.0,32998.21,27148.76,5068.85,3041.31,7158.36,1545.75,2146.1,22269.66
1035,Coastal Catch,2022-10-01,106496,4320,24.65,29.2,31.02,5.0,3.0,31096.83,33035.06,5324.8,3194.88,4793.95,2343.8,1974.75,24731.93
1035,Coastal Catch,2022-11-01,144290,6091,23.69,32.07,27.37,5.0,3.0,46273.8,39492.17,7214.5,4328.7,7466.44,1789.53,2579.72,35145.14
1035,Coastal Catch,2022-12-01,78943,3746,21.07,29.63,28.66,5.0,3.0,23390.81,22625.06,3947.15,2368.29,7980.34,1843.92,1303.54,15483.89
1035,Coastal Catch,2023-01-01,114839,6596,17.41,28.8,31.43,5.0,3.0,33073.63,36093.9,5741.95,3445.17,6210.75,1761.18,1400.64,27111.78
1035,Coastal Catch,2023-02-01,85138,5379,15.83,29.45,27.07,5.0,3.0,25073.14,23046.86,4256.9,2554.14,7786.61,1237.68,2080.18,19102.49
1035,Coastal Catch,2023-03-01,55631,3438,16.18,31.9,30.76,5.0,3.0,17746.29,17112.1,2781.55,1668.93,6033.93,1879.37,2450.89,5957.94
1035,Coastal Catch,2023-04-01,80827,3234,24.99,31.87,29.69,5.0,3.0,25759.56,23997.54,4041.35,2424.81,4420.95,1565.78,1996.36,16620.65
1035,Coastal Catch,2023-05-01,110434,6359,17.37,35.08,30.07,5.0,3.0,38740.25,33207.5,5521.7,3313.02,7487.06,1477.65,2712.1,17974.72
1035,Coastal Catch,2023-06-01,53364,3055,17.47,31.67,27.87,5.0,3.0,16900.38,14872.55,2668.2,1600.92,4804.17,2134.81,1712.3,8670.67
1035,Coastal Catch,2023-07-01,91388,4283,21.34,35.37,31.79,5.0,3.0,32323.94,29052.25,4569.4,2741.64,5152.04,2002.78,2000.63,13545.32
1035,Coastal Catch,2023-08-01,119702,4961,24.13,29.8,28.22,5.0,3.0,35671.2,33779.9,5985.1,3591.06,6752.83,2255.46,1895.87,29770.58
1035,Coastal Catch,2023-09-01,147785,9480,15.59,31.07,29.14,5.0,3.0,45916.8,43064.55,7389.25,4433.55,5978.43,1237.71,1910.38,37854.33
1035,Coastal Catch,2023-10-01,66963,3582,18.69,30.66,30.52,5.0,3.0,20530.86,20437.11,3348.15,2008.89,6419.98,1967.16,2878.74,9372.11
1035,Coastal Catch,2023-11-01,117334,5287,22.19,32.06,30.89,5.0,3.0,37617.28,36244.47,5866.7,3520.02,4536.67,2399.18,1365.03,25784.65
1035,Coastal Catch,2023-12-01,130235,6609,19.71,34.43,25.6,5.0,3.0,44839.91,33340.16,6511.75,3907.05,5520.86,1212.59,2250.94,32651.74
1035,Coastal Catch,2024-01-01,84619,4698,18.01,32.6,30.2,5.0,3.0,27585.79,25554.94,4230.95,2538.57,7116.38,2496.46,2439.64,12656.27
1035,Coastal Catch,2024-02-01,118134,4861,24.3,33.33,31.06,5.0,3.0,39374.06,36692.42,5906.7,3544.02,5544.78,1272.99,1574.46,24224.57
1035,Coastal Catch,2024-03-01,82330,3997,20.6,30.0,27.24,5.0,3.0,24699.0,22426.69,4116.5,2469.9,4406.08,2000.99,1700.47,20510.37
1035,Coastal Catch,2024-04-01,124933,6658,18.76,28.24,28.12,5.0,3.0,35281.08,35131.16,6246.65,3747.99,6790.09,2178.63,2130.96,33426.44
1035,Coastal Catch,2024-05-01,79155,3486,22.71,31.29,31.81,5.0,3.0,24767.6,25179.21,3957.75,2374.65,7632.48,2315.12,2233.44,10694.75
1035,Coastal Catch,2024-06-01,62980,2809,22.42,33.56,27.21,5.0,3.0,21136.09,17136.86,3149.0,1889.4,4468.79,2188.95,1035.21,11975.7
1035,Coastal Catch,2024-07-01,83679,3611,23.17,34.44,29.95,5.0,3.0,28819.05,25061.86,4183.95,2510.37,4233.57,1769.82,1940.01,15160.37
1035,Coastal Catch,2024-08-01,70424,2894,24.33,35.62,27.84,5.0,3.0,25085.03,19606.04,3521.2,2112.72,5822.65,1516.49,1126.99,11632.88
1035,Coastal Catch,2024-09-01,112360,4843,23.2,30.44,25.33,5.0,3.0,34202.38,28460.79,5618.0,3370.8,7804.48,1782.96,2955.25,28165.34
1035,Coastal Catch,2024-10-01,51720,2131,24.27,30.92,25.54,5.0,3.0,15991.82,13209.29,2586.0,1551.6,4762.07,1852.06,1473.77,10293.39
1035,Coastal Catch,2024-11-01,91129,5082,17.93,29.14,31.04,5.0,3.0,26554.99,28286.44,4556.45,2733.87,6487.95,1595.9,2724.1,18189.3
1035,Coastal Catch,2024-12-01,81805,3593,22.77,32.71,25.5,5.0,3.0,26758.42,20860.28,4090.25,2454.15,7453.66,1392.3,2815.42,15980.52
1036,Coastal Catch,2022-01-01,138497,7676,18.04,31.55,27.5,5.0,3.0,43695.8,38086.68,6924.85,4154.91,5187.84,1496.6,1526.53,37423.79
1036,Coastal Catch,2022-02-01,55024,2804,19.62,31.4,28.03,5.0,3.0,17277.54,15423.23,2751.2,1650.72,7174.04,1746.61,2594.47,6406.19
1036,Coastal Catch,2022-03-01,98033,6231,15.73,31.71,25.37,5.0,3.0,31086.26,24870.97,4901.65,2940.99,4717.33,1457.84,1829.46,26228.5
1036,Coastal Catch,2022-04-01,86312,3695,23.36,32.36,26.91,5.0,3.0,27930.56,23226.56,4315.6,2589.36,5764.43,2296.3,1175.46,19013.73
